client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion
"Verdú, Arcos and Pineda",Truck,Zona Franca,2022-02-25 18:07:24,7.41,0.78,D73,False,08016,Cafe/Restaurant,Street level,Regular,1,0.0894228536634519,0.13057714633654807
"Verdú, Arcos and Pineda",Combi,Baró de Viver,2022-02-11 09:47:58,89.38,0.45,D73,False,08016,Cafe/Restaurant,Street level,Regular,17,0.03411965132449231,0.5158803486755077
"Valera, Vazquez and Pozuelo",Van,Baró de Viver,2022-05-19 20:10:23,41.02,0.77,D73,False,08015,Cafe/Restaurant,Ground Floor,Regular,4,0.1549822542470671,0.07501774575293288
"Valera, Vazquez and Pozuelo",Van,Zona Franca,2022-05-07 18:43:16,20.78,0.54,D73,False,08015,Cafe/Restaurant,Ground Floor,Regular,2,0.10805220074993126,0.3519477992500687
"Valera, Vazquez and Pozuelo",Van,Baró de Viver,2022-01-07 15:01:17,46.44,0.76,D73,False,08015,Cafe/Restaurant,Ground Floor,Regular,5,0.21783486142313374,0.02216513857686625
"Valera, Vazquez and Pozuelo",Truck,Zona Franca,2022-01-09 08:26:58,31.96,0.69,D73,True,08015,Cafe/Restaurant,Ground Floor,Regular,5,0.12308565430329209,0.18691434569670795
"Valera, Vazquez and Pozuelo",Van,Zona Franca,2022-03-06 19:36:09,105.04,0.58,D73,False,08015,Cafe/Restaurant,Ground Floor,Regular,11,0.2664731935752379,0.15352680642476213
Perera-Bolaños,Van,Baró de Viver,2022-04-20 18:49:01,19.61,0.98,D73,False,08013,Cafe/Restaurant,Street level,Regular,2,0.00930537790589745,0.010694622094102569
Perera-Bolaños,Van,Zona Franca,2022-01-31 15:43:27,72.98,0.64,D73,False,08013,Cafe/Restaurant,Street level,Regular,9,0.34898449032636203,0.011015509673637958
Perera-Bolaños,Combi,Baró de Viver,2022-02-20 14:10:06,116.82,0.5,D73,False,08013,Cafe/Restaurant,Street level,Regular,14,0.363941838324835,0.136058161675165
Roselló-Abril,Van,Baró de Viver,2022-04-05 17:45:09,70.73,0.42,D73,False,08042,Hotels,Other,Regular,8,0.10151634795337862,0.47848365204662147
Roselló-Abril,Truck,Baró de Viver,2022-01-22 09:01:49,118.85,0.68,D73,False,08042,Hotels,Other,Regular,16,0.3001551456631279,0.019844854336872053
Roselló-Abril,Van,Baró de Viver,2022-01-16 16:26:28,29.33,0.88,D73,True,08042,Hotels,Other,Regular,6,0.04559447302986785,0.07440552697013214
Almagro and Sons,Van,Zona Franca,2022-01-20 18:14:07,105.09,0.43,D73,False,08750,Cafe/Restaurant,Street level,Key Account,11,0.3563869842714538,0.21361301572854624
Almagro and Sons,Van,Baró de Viver,2022-03-06 09:06:11,115.63,0.43,D73,False,08750,Cafe/Restaurant,Street level,Key Account,19,0.3870436066144037,0.18295639338559638
Almagro and Sons,Truck,Zona Franca,2022-03-27 13:16:12,116.67,0.56,D73,False,08750,Cafe/Restaurant,Street level,Key Account,21,0.26966671275444953,0.1703332872455504
"Reina, Mateos and Cornejo",Combi,Zona Franca,2022-04-19 15:29:44,57.8,0.62,D73,False,08040,Cafe/Restaurant,Street level,Key Account,7,0.12397735481066108,0.2560226451893389
"Quesada, Lucena and Alfaro",Van,Baró de Viver,2022-04-03 08:51:27,46.29,0.6,D73,False,08075,Cafe/Restaurant,Other,Key Account,5,0.08061004088097322,0.3193899591190268
"Quesada, Lucena and Alfaro",Combi,Zona Franca,2022-04-07 16:28:19,70.41,0.79,D73,False,08075,Cafe/Restaurant,Other,Key Account,13,0.13158687007582132,0.07841312992417865
"Quesada, Lucena and Alfaro",Combi,Baró de Viver,2022-02-02 11:31:49,103.44,0.75,D73,False,08075,Cafe/Restaurant,Other,Key Account,7,0.2147825823595798,0.03521741764042019
"Quesada, Lucena and Alfaro",Combi,Zona Franca,2022-04-05 19:35:38,38.38,0.99,D73,False,08075,Cafe/Restaurant,Other,Key Account,3,0.0018843292893419654,0.008115670710658043
"Quesada, Lucena and Alfaro",Van,Baró de Viver,2022-01-03 15:22:29,17.25,0.56,D73,True,08075,Cafe/Restaurant,Other,Key Account,2,0.2995048836378572,0.14049511636214274
Arellano PLC,Combi,Baró de Viver,2022-01-24 20:08:36,34.29,0.9,D73,False,08029,Cafe/Restaurant,Street level,Regular,7,0.0634119739185701,0.03658802608142987
Arellano PLC,Van,Zona Franca,2022-04-01 10:45:54,8.39,0.8,D73,False,08029,Cafe/Restaurant,Street level,Regular,1,0.09952577650194308,0.10047422349805687
"Guerra, Quiroga and Vilaplana",Van,Baró de Viver,2022-05-07 12:21:36,89.61,0.4,D73,True,08008,Cafe/Restaurant,Street level,Key Account,7,0.0435215747472927,0.5564784252527073
"Guerra, Quiroga and Vilaplana",Van,Baró de Viver,2022-02-08 14:31:34,108.84,0.74,D73,False,08008,Cafe/Restaurant,Street level,Key Account,20,0.03493282963312803,0.225067170366872
"Guerra, Quiroga and Vilaplana",Truck,Zona Franca,2022-02-27 17:22:07,58.56,0.4,D73,False,08008,Cafe/Restaurant,Street level,Key Account,6,0.3622145589904829,0.2377854410095171
Esteban LLC,Van,Baró de Viver,2022-02-20 15:29:04,39.86,0.66,D73,True,08031,Cafe/Restaurant,Street level,Key Account,4,0.0777526584750643,0.2622473415249357
Santamaría Inc,Van,Baró de Viver,2022-04-30 09:15:21,105.11,0.63,D73,False,08017,Hotels,Street level,Key Account,9,0.08295665993907059,0.2870433400609294
Santamaría Inc,Combi,Baró de Viver,2022-04-09 09:46:38,76.69,0.95,D73,False,08017,Hotels,Street level,Key Account,14,0.03366100798582344,0.0163389920141766
"Porta, Marti and Varela",Combi,Zona Franca,2022-04-12 15:19:26,28.35,0.64,D73,False,08006,Cafe/Restaurant,Street level,Regular,4,0.12501224473185524,0.23498775526814475
"Porta, Marti and Varela",Truck,Zona Franca,2022-02-22 10:02:37,119.69,0.78,D73,False,08006,Cafe/Restaurant,Street level,Regular,23,0.17783263958359252,0.04216736041640745
Belmonte-Leal,Truck,Baró de Viver,2022-05-11 17:33:47,50.93,0.87,D73,False,08009,Cafe/Restaurant,Street level,Key Account,6,0.008045379727555734,0.12195462027244428
Belmonte-Leal,Van,Baró de Viver,2022-05-02 13:13:28,56.28,0.42,D73,False,08009,Cafe/Restaurant,Street level,Key Account,12,0.545239960146975,0.034760039853025115
Belmonte-Leal,Van,Baró de Viver,2022-04-27 19:39:33,54.25,0.78,D73,False,08009,Cafe/Restaurant,Street level,Key Account,5,0.1810461216176439,0.03895387838235606
Gutierrez-Torrijos,Van,Baró de Viver,2022-03-17 19:31:55,44.75,0.81,D73,False,08012,Cafe/Restaurant,Street level,Regular,5,0.05788264967280083,0.13211735032719912
Verdú Ltd,Van,Baró de Viver,2022-05-18 15:45:04,36.72,0.93,D73,True,08012,Cafe/Restaurant,Street level,Regular,3,0.06663115484919882,0.003368845150801131
Verdú Ltd,Combi,Zona Franca,2022-04-16 20:09:06,40.37,0.93,D73,False,08012,Cafe/Restaurant,Street level,Regular,5,0.03401296841622881,0.03598703158377114
Osuna-Segovia,Van,Baró de Viver,2022-03-12 18:43:29,34.79,0.61,D73,False,08017,Coffee Retailers,Street level,Regular,5,0.3717465079772589,0.018253492022741125
"Garcés, Leal and Márquez",Combi,Zona Franca,2022-02-18 13:08:29,21.49,0.67,D73,True,08041,Cafe/Restaurant,Street level,Regular,4,0.2654107159130325,0.06458928408696746
"Garcés, Leal and Márquez",Van,Baró de Viver,2022-04-26 17:29:48,115.71,0.63,D73,False,08041,Cafe/Restaurant,Street level,Regular,12,0.03220966491482836,0.33779033508517164
"Garcés, Leal and Márquez",Combi,Zona Franca,2022-01-08 09:01:09,87.34,0.82,D73,False,08041,Cafe/Restaurant,Street level,Regular,8,0.08734461629243354,0.09265538370756651
"Garcés, Leal and Márquez",Van,Zona Franca,2022-05-18 09:02:45,35.86,0.77,D73,False,08041,Cafe/Restaurant,Street level,Regular,4,0.14216211965522033,0.08783788034477966
Goicoechea PLC,Van,Baró de Viver,2022-05-04 09:59:19,54.99,0.8,D73,False,08031,Cafe/Restaurant,Ground Floor,Regular,7,0.007903164761362035,0.1920968352386379
Goicoechea PLC,Van,Zona Franca,2022-01-05 10:24:59,44.53,0.76,D73,False,08031,Cafe/Restaurant,Ground Floor,Regular,8,0.06693659386874504,0.17306340613125495
Goicoechea PLC,Combi,Zona Franca,2022-04-11 19:33:17,103.81,0.53,D73,False,08031,Cafe/Restaurant,Ground Floor,Regular,11,0.16622967382504086,0.30377032617495914
"Galiano, Meléndez and Flor",Van,Baró de Viver,2022-02-24 13:46:53,85.99,0.73,D73,False,08980,Cafe/Restaurant,Ground Floor,Regular,8,0.03543597545640509,0.23456402454359493
"Galiano, Meléndez and Flor",Van,Baró de Viver,2022-04-10 16:00:35,104.8,0.7,D73,False,08980,Cafe/Restaurant,Ground Floor,Regular,8,0.2519449838241317,0.048055016175868326
"Galiano, Meléndez and Flor",Van,Baró de Viver,2022-01-15 11:49:14,60.18,0.43,D73,False,08980,Cafe/Restaurant,Ground Floor,Regular,5,0.48046011171892955,0.08953988828107051
Bayona-Benavides,Van,Baró de Viver,2022-04-04 11:05:59,83.98,1.0,D73,False,08029,Coffee Retailers,Street level,Regular,6,0.0,0.0
Bayona-Benavides,Combi,Zona Franca,2022-02-10 11:46:16,107.03,0.94,D73,False,08029,Coffee Retailers,Street level,Regular,15,0.017990896316167886,0.042009103683832164
Bayona-Benavides,Combi,Baró de Viver,2022-01-05 14:42:30,10.37,0.56,D73,True,08029,Coffee Retailers,Street level,Regular,2,0.2952843392414725,0.14471566075852743
Bayona-Benavides,Van,Zona Franca,2022-05-04 20:17:59,106.32,0.59,D73,False,08029,Coffee Retailers,Street level,Regular,9,0.11440192381413938,0.29559807618586065
Oliver Inc,Combi,Zona Franca,2022-02-08 17:57:07,66.23,0.61,D73,False,08035,Coffee Retailers,Street level,Regular,10,0.08933431909567735,0.30066568090432266
Oliver Inc,Van,Zona Franca,2022-02-08 16:19:23,94.96,0.59,D73,False,08035,Coffee Retailers,Street level,Regular,9,0.1514016317409683,0.2585983682590317
Oliver Inc,Truck,Zona Franca,2022-04-28 14:01:29,118.45,0.73,D73,False,08035,Coffee Retailers,Street level,Regular,10,0.19813550813528705,0.07186449186471297
Serna and Sons,Combi,Baró de Viver,2022-03-08 17:36:15,78.68,0.48,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,7,0.26216677715183984,0.2578332228481602
Serna and Sons,Van,Zona Franca,2022-01-22 08:24:05,113.65,0.96,D73,True,08038,Cafe/Restaurant,Ground Floor,Regular,12,0.02086906131152639,0.019130938688473646
Serna and Sons,Van,Baró de Viver,2022-03-15 08:26:12,14.15,0.7,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,2,0.2580728175396385,0.041927182460361534
Serna and Sons,Combi,Zona Franca,2022-04-14 14:19:06,70.64,0.85,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,7,0.03915367617309401,0.11084632382690601
Serna and Sons,Van,Baró de Viver,2022-01-17 14:02:55,37.5,0.82,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,6,0.08918597827091831,0.09081402172908173
Serna and Sons,Van,Baró de Viver,2022-04-17 08:19:06,93.34,0.67,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,8,0.25141236402877476,0.0785876359712252
Coll-Aranda,Van,Baró de Viver,2022-03-09 15:56:26,117.11,0.69,D73,False,08001,Hotels,Street level,Regular,10,0.1886313880766063,0.12136861192339377
Coll-Aranda,Truck,Zona Franca,2022-04-11 20:34:42,90.12,0.91,D73,False,08001,Hotels,Street level,Regular,10,0.060715110699359254,0.029284889300640715
"Anglada, Prat and Montesinos",Truck,Baró de Viver,2022-02-22 16:41:58,50.57,0.97,D73,False,08024,Cafe/Restaurant,Street level,Regular,5,0.018378889554953245,0.011621110445046781
"Anglada, Prat and Montesinos",Truck,Baró de Viver,2022-01-15 16:22:27,119.61,0.62,D73,False,08024,Cafe/Restaurant,Street level,Regular,19,0.03189898672666332,0.3481010132733367
"Anglada, Prat and Montesinos",Van,Zona Franca,2022-04-13 20:15:24,23.27,0.96,D73,False,08024,Cafe/Restaurant,Street level,Regular,3,0.029516615068766815,0.01048338493123322
"Anglada, Prat and Montesinos",Combi,Zona Franca,2022-02-20 19:13:34,73.58,0.95,D73,False,08024,Cafe/Restaurant,Street level,Regular,7,0.037208424221141366,0.012791575778858678
"Montero, Sandoval and Posada",Combi,Baró de Viver,2022-01-25 11:31:51,62.25,0.68,D73,True,08030,Cafe/Restaurant,Street level,Regular,10,0.17553566890069497,0.14446433109930498
"Montero, Sandoval and Posada",Van,Baró de Viver,2022-01-30 20:17:55,91.77,0.55,D73,False,08030,Cafe/Restaurant,Street level,Regular,7,0.03518873634658231,0.41481126365341764
"Montero, Sandoval and Posada",Van,Baró de Viver,2022-05-10 16:57:58,92.89,0.9,D73,False,08030,Cafe/Restaurant,Street level,Regular,9,0.09981655952619502,0.00018344047380496054
"Montero, Sandoval and Posada",Combi,Baró de Viver,2022-03-21 17:13:37,68.85,0.81,D73,False,08030,Cafe/Restaurant,Street level,Regular,8,0.04554623211577925,0.1444537678842207
"Montero, Sandoval and Posada",Combi,Baró de Viver,2022-01-28 12:25:03,80.24,1.0,D73,False,08030,Cafe/Restaurant,Street level,Regular,10,0.0,0.0
"Montero, Sandoval and Posada",Truck,Zona Franca,2022-01-09 19:48:16,52.57,0.89,D73,False,08030,Cafe/Restaurant,Street level,Regular,4,0.06534525141062211,0.044654748589377874
"Montero, Sandoval and Posada",Truck,Baró de Viver,2022-03-11 18:34:14,16.49,0.46,D73,False,08030,Cafe/Restaurant,Street level,Regular,3,0.21774135304435288,0.32225864695564715
"Montero, Sandoval and Posada",Van,Baró de Viver,2022-03-25 09:33:41,65.53,0.85,D73,False,08030,Cafe/Restaurant,Street level,Regular,5,0.05253714623869042,0.0974628537613096
"Montero, Sandoval and Posada",Truck,Zona Franca,2022-03-06 10:40:10,48.97,0.76,D73,False,08030,Cafe/Restaurant,Street level,Regular,6,0.22924236280659802,0.010757637193401975
Elorza PLC,Van,Zona Franca,2022-02-19 08:41:00,38.19,0.55,D73,False,08011,Cafe/Restaurant,Street level,Regular,4,0.40031659046320905,0.0496834095367909
Elorza PLC,Combi,Zona Franca,2022-03-25 11:04:31,103.08,0.7,D73,False,08011,Cafe/Restaurant,Street level,Regular,12,0.10051062911300729,0.19948937088699276
Andres-Álamo,Truck,Zona Franca,2022-03-22 09:59:58,76.04,0.93,D73,False,08005,Cafe/Restaurant,Street level,Regular,10,0.04588333784938968,0.02411666215061027
Andres-Álamo,Van,Baró de Viver,2022-04-12 14:56:23,82.92,0.72,D73,False,08005,Cafe/Restaurant,Street level,Regular,7,0.1620680699467022,0.11793193005329783
Andres-Álamo,Combi,Baró de Viver,2022-03-20 11:52:37,98.54,0.77,D73,False,08005,Cafe/Restaurant,Street level,Regular,12,0.10795544526012522,0.12204455473987476
Elías PLC,Combi,Zona Franca,2022-04-09 09:30:45,107.36,0.96,D73,False,08007,Cafe/Restaurant,Street level,Regular,12,0.008780534965879466,0.03121946503412057
Elías PLC,Combi,Zona Franca,2022-01-16 19:59:12,93.88,0.68,D73,False,08007,Cafe/Restaurant,Street level,Regular,8,0.3102718389447355,0.009728161055264473
Elías PLC,Combi,Zona Franca,2022-05-09 15:19:43,83.17,0.6,D73,False,08007,Cafe/Restaurant,Street level,Regular,10,0.13868263109317694,0.2613173689068231
Elías PLC,Van,Zona Franca,2022-05-17 15:13:58,48.82,0.76,D73,False,08007,Cafe/Restaurant,Street level,Regular,9,0.0925943925088328,0.14740560749116718
"Riera, Alfonso and Barrios",Van,Zona Franca,2022-01-29 16:42:07,35.53,0.63,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,3,0.25008049181754877,0.11991950818245123
Méndez Ltd,Van,Zona Franca,2022-02-04 12:58:57,20.18,0.57,D73,False,08003,Cafe/Restaurant,Other,Regular,2,0.10192273204685115,0.3280772679531489
Tormo-Guitart,Van,Baró de Viver,2022-04-22 18:51:14,103.99,0.56,D73,False,08040,Hotels,Ground Floor,Regular,8,0.25520056340551606,0.1847994365944839
Tormo-Guitart,Van,Zona Franca,2022-01-17 16:07:20,19.53,0.6,D73,False,08040,Hotels,Ground Floor,Regular,3,0.09267324482499505,0.30732675517500496
Tormo-Guitart,Combi,Zona Franca,2022-01-19 14:38:53,73.55,0.99,D73,False,08040,Hotels,Ground Floor,Regular,6,0.007712357253294578,0.0022876427467054313
Tormo-Guitart,Combi,Baró de Viver,2022-03-21 16:33:37,104.08,0.68,D73,False,08040,Hotels,Ground Floor,Regular,12,0.057871744341354184,0.2621282556586458
"Fuertes, Rojas and Barba",Van,Baró de Viver,2022-02-25 17:33:24,75.49,0.42,D73,False,08015,Cafe/Restaurant,Street level,Regular,6,0.18643765485214725,0.3935623451478528
"Fuertes, Rojas and Barba",Van,Baró de Viver,2022-05-09 15:42:53,81.41,0.59,D73,False,08015,Cafe/Restaurant,Street level,Regular,10,0.13475687357907093,0.2752431264209291
"Fuertes, Rojas and Barba",Van,Baró de Viver,2022-03-22 09:27:08,83.84,0.86,D73,False,08015,Cafe/Restaurant,Street level,Regular,12,0.09641272959914564,0.043587270400854375
"Cueto, Salinas and Velasco",Van,Zona Franca,2022-05-12 09:06:28,68.58,0.43,D73,False,08008,Cafe/Restaurant,Street level,Key Account,8,0.4613125827585048,0.10868741724149528
"Cueto, Salinas and Velasco",Combi,Zona Franca,2022-01-13 08:31:41,73.79,0.47,D73,False,08008,Cafe/Restaurant,Street level,Key Account,8,0.22812184429400928,0.30187815570599075
"Gilabert, Segura and Manjón",Van,Zona Franca,2022-01-15 10:10:35,50.68,0.91,D73,False,08030,Cafe/Restaurant,Other,Regular,6,0.006636091818851368,0.0833639081811486
"Aramburu, Tenorio and Herrero",Van,Baró de Viver,2022-01-18 15:29:19,53.99,0.96,D73,False,08024,Cafe/Restaurant,Street level,Regular,10,0.015019200142428968,0.024980799857571068
"Aramburu, Tenorio and Herrero",Van,Baró de Viver,2022-05-03 09:50:09,101.31,0.59,D73,False,08024,Cafe/Restaurant,Street level,Regular,13,0.05576290371370307,0.35423709628629696
"Gimenez, Asensio and Bellido",Combi,Baró de Viver,2022-05-01 14:59:51,22.64,0.55,D73,False,08004,Cafe/Restaurant,Ground Floor,Key Account,2,0.34266624724192973,0.10733375275807022
"Gimenez, Asensio and Bellido",Van,Baró de Viver,2022-01-04 08:21:48,27.32,0.75,D73,False,08004,Cafe/Restaurant,Ground Floor,Key Account,5,0.23423223497215345,0.015767765027846548
Salvà Group,Van,Zona Franca,2022-03-22 15:19:09,62.67,0.49,D73,False,08028,Cafe/Restaurant,Street level,Diamond,5,0.44814821244856357,0.06185178755143644
Salvà Group,Van,Zona Franca,2022-03-15 09:57:34,101.45,0.55,D73,False,08028,Cafe/Restaurant,Street level,Diamond,14,0.27936677312509917,0.1706332268749008
Salvà Group,Van,Zona Franca,2022-02-08 19:23:27,68.18,0.87,D73,False,08028,Cafe/Restaurant,Street level,Diamond,8,0.0810770245614342,0.0489229754385658
Hurtado-Leon,Van,Zona Franca,2022-03-23 10:08:32,19.01,0.89,D73,False,08980,Coffee Retailers,Ground Floor,Regular,2,0.10929504838987246,0.0007049516101275272
Hurtado-Leon,Truck,Baró de Viver,2022-02-10 08:33:49,66.82,0.41,D73,True,08980,Coffee Retailers,Ground Floor,Regular,7,0.19781400869265942,0.39218599130734066
Hurtado-Leon,Van,Baró de Viver,2022-02-01 17:44:05,58.04,0.49,D73,True,08980,Coffee Retailers,Ground Floor,Regular,12,0.26794686905649456,0.24205313094350545
Calderon Group,Van,Zona Franca,2022-05-05 11:15:26,95.51,0.95,D73,True,08027,Cafe/Restaurant,Other,Regular,7,0.001995224886639459,0.048004775113360584
Calderon Group,Van,Baró de Viver,2022-02-18 18:44:11,35.26,0.92,D73,False,08027,Cafe/Restaurant,Other,Regular,5,0.000581166248130067,0.0794188337518699
Robledo-Fabra,Van,Baró de Viver,2022-05-07 08:05:12,59.52,0.55,D73,False,08037,Cafe/Restaurant,Street level,Regular,7,0.43225000770276234,0.017749992297237616
Calvet LLC,Van,Baró de Viver,2022-04-15 10:55:01,111.52,0.71,D73,False,08001,Cafe/Restaurant,Street level,Key Account,12,0.047978175360673427,0.24202182463932662
Álvaro-Salamanca,Van,Baró de Viver,2022-01-15 18:03:35,119.03,1.0,D73,False,08030,Cafe/Restaurant,Street level,Regular,13,0.0,0.0
Álvaro-Salamanca,Combi,Zona Franca,2022-05-11 14:40:23,83.31,0.96,D73,False,08030,Cafe/Restaurant,Street level,Regular,14,0.029929261186247665,0.01007073881375237
Álvaro-Salamanca,Van,Zona Franca,2022-03-25 09:49:47,33.15,0.97,D73,False,08030,Cafe/Restaurant,Street level,Regular,3,0.025109855334605104,0.004890144665394922
Álvaro-Salamanca,Van,Baró de Viver,2022-02-02 17:50:12,101.64,0.56,D73,False,08030,Cafe/Restaurant,Street level,Regular,8,0.15001561585745737,0.2899843841425426
Pujadas-Barros,Van,Baró de Viver,2022-02-03 15:10:24,50.37,0.56,D73,True,08903,Cafe/Restaurant,Street level,Key Account,4,0.18285076696818878,0.25714923303181114
Pujadas-Barros,Van,Baró de Viver,2022-02-01 15:23:12,116.93,0.77,D73,False,08903,Cafe/Restaurant,Street level,Key Account,18,0.1663865595775231,0.06361344042247688
"Reyes, Toro and Palacios",Combi,Baró de Viver,2022-05-19 17:14:44,111.23,0.63,D73,False,08075,Cafe/Restaurant,Street level,Regular,12,0.22953453794711712,0.14046546205288288
"Reyes, Toro and Palacios",Van,Baró de Viver,2022-04-19 12:02:00,59.94,0.68,D73,False,08075,Cafe/Restaurant,Street level,Regular,8,0.24682193483110182,0.07317806516889813
"Reyes, Toro and Palacios",Van,Baró de Viver,2022-02-07 08:00:02,32.62,0.52,D73,False,08075,Cafe/Restaurant,Street level,Regular,3,0.36826980435781576,0.11173019564218423
Carbó-Pineda,Truck,Zona Franca,2022-02-13 08:15:34,65.11,0.41,D73,False,08039,Cafe/Restaurant,Street level,Regular,5,0.22830145923998155,0.3616985407600185
Carbó-Pineda,Combi,Zona Franca,2022-04-07 14:40:12,84.13,0.52,D73,False,08039,Cafe/Restaurant,Street level,Regular,6,0.35674156345570746,0.12325843654429253
Tovar-Andreu,Combi,Zona Franca,2022-01-23 15:36:11,83.57,0.77,D73,False,08011,Cafe/Restaurant,Street level,Regular,11,0.10826017286448641,0.12173982713551357
Tovar-Andreu,Van,Zona Franca,2022-01-29 11:40:33,108.13,0.66,D73,False,08011,Cafe/Restaurant,Street level,Regular,9,0.09429881642621518,0.2457011835737848
Tovar-Andreu,Van,Zona Franca,2022-02-13 08:01:27,22.91,0.84,D73,False,08011,Cafe/Restaurant,Street level,Regular,2,0.04333046765377527,0.11666953234622476
Jove LLC,Van,Baró de Viver,2022-02-17 13:23:17,85.73,0.54,D73,False,08029,Coffee Retailers,Ground Floor,Regular,9,0.22860508848079267,0.2313949115192073
Jove LLC,Truck,Baró de Viver,2022-04-06 08:58:33,117.36,0.53,D73,False,08029,Coffee Retailers,Ground Floor,Regular,12,0.10514186665803803,0.36485813334196193
Bejarano-Benito,Van,Zona Franca,2022-01-15 17:27:31,20.5,0.51,D73,True,08003,Hotels,Ground Floor,Regular,3,0.003210097425094356,0.4867899025749056
Bejarano-Benito,Truck,Zona Franca,2022-03-26 10:38:30,10.13,0.85,D73,False,08003,Hotels,Ground Floor,Regular,2,0.021516558902014923,0.1284834410979851
"Valle, Roca and Vera",Combi,Zona Franca,2022-03-20 11:24:34,34.41,0.41,D73,False,08019,Coffee Retailers,Street level,Regular,6,0.08758781015496356,0.5024121898450365
"Valle, Roca and Vera",Van,Zona Franca,2022-03-10 09:42:33,114.41,0.76,D73,False,08019,Coffee Retailers,Street level,Regular,14,0.06218715533521066,0.17781284466478933
"Valle, Roca and Vera",Van,Baró de Viver,2022-05-10 20:23:04,40.45,0.72,D73,False,08019,Coffee Retailers,Street level,Regular,7,0.1594269329182818,0.12057306708171822
"Valle, Roca and Vera",Van,Zona Franca,2022-02-13 14:45:26,31.25,0.74,D73,False,08019,Coffee Retailers,Street level,Regular,5,0.10210823436334379,0.15789176563665622
Río Group,Van,Baró de Viver,2022-02-21 16:27:06,83.8,0.75,D73,False,08012,Cafe/Restaurant,Other,Regular,8,0.022738952071498453,0.22726104792850155
Río Group,Van,Zona Franca,2022-02-09 15:26:37,41.47,0.91,D73,False,08012,Cafe/Restaurant,Other,Regular,5,0.08096556831629459,0.00903443168370538
Río Group,Van,Zona Franca,2022-01-08 19:51:29,79.92,0.8,D73,False,08012,Cafe/Restaurant,Other,Regular,11,0.05373474592737638,0.14626525407262359
Río Group,Van,Baró de Viver,2022-05-03 18:01:39,80.1,0.45,D73,False,08012,Cafe/Restaurant,Other,Regular,9,0.14692040796482606,0.40307959203517396
Jara Ltd,Truck,Baró de Viver,2022-05-04 09:53:21,112.36,0.91,D73,False,08005,Cafe/Restaurant,Street level,Regular,15,0.0416518157079059,0.04834818429209407
Jara Ltd,Van,Baró de Viver,2022-04-15 11:13:58,28.64,0.81,D73,False,08005,Cafe/Restaurant,Street level,Regular,5,0.18551556943350947,0.004484430566490477
Jara Ltd,Van,Baró de Viver,2022-04-11 15:00:51,13.24,0.94,D73,False,08005,Cafe/Restaurant,Street level,Regular,3,0.0520301942447405,0.007969805755259553
Jara Ltd,Van,Zona Franca,2022-04-27 13:09:37,57.9,0.75,D73,False,08005,Cafe/Restaurant,Street level,Regular,11,0.16497525199644525,0.08502474800355475
"Vicente, Flor and Serrano",Truck,Zona Franca,2022-03-10 20:27:37,14.15,0.88,D73,False,08032,Cafe/Restaurant,Ground Floor,Regular,3,0.013654482502580185,0.10634551749741981
"Vicente, Flor and Serrano",Combi,Zona Franca,2022-01-07 08:53:10,24.22,0.62,D73,False,08032,Cafe/Restaurant,Ground Floor,Regular,2,0.30025599277812415,0.07974400722187586
Pina-Domingo,Van,Baró de Viver,2022-04-30 18:54:43,42.1,0.72,D73,False,08040,Cafe/Restaurant,Street level,Regular,3,0.10712221439517983,0.1728777856048202
Cantón-Ibáñez,Combi,Baró de Viver,2022-05-13 08:27:41,70.58,0.94,D73,True,08025,Cafe/Restaurant,Street level,Regular,14,0.007860812212904047,0.052139187787096
Cantón-Ibáñez,Van,Zona Franca,2022-01-15 08:24:04,35.42,0.65,D73,False,08025,Cafe/Restaurant,Street level,Regular,3,0.18107517058509762,0.16892482941490236
Cantón-Ibáñez,Van,Baró de Viver,2022-04-24 20:41:11,71.29,0.95,D73,False,08025,Cafe/Restaurant,Street level,Regular,8,0.014347243051227695,0.035652756948772346
Cantón-Ibáñez,Truck,Zona Franca,2022-03-07 14:21:42,35.84,0.46,D73,False,08025,Cafe/Restaurant,Street level,Regular,4,0.04619985058307268,0.49380014941692735
Arrieta Inc,Combi,Baró de Viver,2022-05-01 10:12:51,38.3,0.62,D73,False,08032,Cafe/Restaurant,Street level,Regular,8,0.0011906405746199011,0.3788093594253801
"Quintero, Ribas and Duran",Van,Zona Franca,2022-03-15 20:11:08,50.79,0.82,D73,False,08227,Cafe/Restaurant,Street level,Regular,7,0.15678624226825427,0.023213757731745777
"Quintero, Ribas and Duran",Truck,Zona Franca,2022-03-06 11:20:55,14.88,0.66,D73,False,08227,Cafe/Restaurant,Street level,Regular,2,0.3190719745360249,0.020928025463975042
Alemany-Morell,Van,Zona Franca,2022-01-19 15:49:52,67.04,0.44,D73,True,08033,Cafe/Restaurant,Street level,Regular,5,0.3394003691640699,0.22059963083593015
